jobrefno,CandidateId
3441734,238863746
3430825,263748160
3436540,246076772
3440321,238863746
3434202,229017368
3430902,263748740
3433082,580522
3442750,238863746
3441726,238863746
3439420,242779262
3443529,241179008
3440320,260354046
3434812,262104616
3435228,262343266
3438672,246755322
3435500,262343266
3437937,246755322
3430849,262343266
3433756,218521868
3434909,262343266
3432738,206536438
3439335,262343266
3429647,248937492
3443529,220790888
3432616,255517600
3439335,243803670
3434860,262711960
3440173,254723858
3439335,261471540
3438824,240906422
3439460,241262982
3433071,215112458
3440680,242849970
3428665,262343266
3436031,241262982
3440404,259706750
3440515,260354046
3439534,261548418
3443481,242849970
3437316,244885322
3438976,246610452
3443128,243278500
3439526,262862268
3443481,260163646
3439590,244885322
3443529,223844372
3436302,215112458
3440514,260583306
3443489,238863746
3437405,248524178
3443451,246979978
3442979,231011774
3440580,231291980
3431239,10061790
3428611,242324144
3440243,261471540
3433615,231011774
3440680,242324144
3434909,242020676
3437166,242324144
3431322,242849970
3433011,261778534
3439335,242849970
3437790,224537116
3439335,259414198
3439770,261411044
3436635,211846564
3438696,248524178
3443529,223884306
3440173,254820322
3438523,206536438
3442750,228083634
3430453,259414198
3443123,246100160
3438713,240906422
3443481,255835042
3437316,247714846
3436886,246610452
3443481,263540378
3430508,243803670
3437940,242849970
3428516,253343202
3435228,243803670
3443529,245698842
3438303,247975768
3439321,253343202
3439526,221530534
3436472,253343202
3428319,259706750
3443481,251911530
3431939,253343202
3437378,16571102
3443064,256002978
3430902,222402446
3443481,242904918
3433309,202217418
3436031,262523012
3432624,251041158
3439460,262523012
3432817,242970976
3443451,256386190
3429353,227322526
3434030,247888068
3443481,262523012
3430824,246410160
3437751,262977988
3443481,242015648
3443481,236981900
3440675,236981900
3437316,236981900
3440680,242974754
3440515,256386190
3433943,256508426
3442824,230417084
3433045,248223642
3443529,243938950
3428609,202217418
3440580,223116436
3440580,236981900
3440580,258852816
3437378,202217418
3443563,211136556
3439335,256679574
3443489,211136556
3436836,260477812
3430508,249116420
3428319,249116420
3438477,250817230
3443529,244577752
3434275,230582660
3443481,240555216
3437940,260544610
3433615,228900642
3433011,235809688
3438303,231942710
3442939,258763926
3428319,245398816
3442867,255574444
3443529,261357786
3430902,223052714
3435405,221219658
3440233,255132066
3437940,240237584
3430506,223666116
3438976,255574444
3428665,263404226
3431322,240237584
3443001,255941570
3430463,248034048
3433503,252749152
3430902,252426184
3438477,252749152
3433000,255941570
3443481,263375444
3434620,730248
3436615,248153258
3433615,263459272
3438696,263351910
3440287,259448916
3437438,263351910
3430894,15728070
3439770,259448916
3437940,257395000
3443529,236401554
3432738,15728070
3442986,228148748
3432431,235553082
3430333,252847018
3433076,252847018
3442787,262793414
3440261,262691016
3443481,240252546
3439138,237148586
3431322,257395000
3438477,248421602
3443529,257079568
3443451,250099116
3443481,255817484
3443064,263749680
3443128,231290514
3430824,229994908
3443529,250099116
3439526,231290514
3428854,15728070
3433080,260883868
3434976,260883868
3429632,260883868
3436124,15728070
3431588,260883868
3440580,252847018
3432645,259304248
3443481,262038544
3439185,231496680
3437940,259232904
3436992,252847018
3434677,261173028
3431680,234773740
3430508,260883868
3429703,260883868
3433020,261173028
3436037,252847018
3434586,263179038
3431322,260883868
3437405,234773740
3430849,252847018
3438696,234773740
3440675,263725272
3440580,263426928
3440381,234773740
3429007,259693522
3430508,261146760
3439942,263426928
3440321,234773740
3442787,263179038
3430508,262811134
3430214,263666132
3433000,250868182
3443481,261146760
3443383,253739644
3440514,246772226
3432431,225365642
3443414,263577086
3435171,226992384
3439534,251242200
3440261,239629638
3438463,263564314
3443481,217956410
3440411,235823494
3433943,256978078
3430849,263108616
3431939,253850090
3431067,247434306
3431322,247434306
3431588,247434306
3437940,263619342
3430453,252219744
3437940,247434306
3436540,256876264
3440514,231223106
3430825,248505776
3428611,252219744
3443414,225160508
3437457,230335134
3439991,262800036
3443481,259035396
3439335,257175180
3443481,263749904
3438402,257175180
3431322,263078270
3443414,229088424
3430824,263078270
3430508,263078270
3431588,263078270
3435056,260775810
3429632,261131728
3440580,259646716
3443529,227556818
3428319,259646716
3430183,260809850
3443451,227556818
3429023,254693276
3442999,250671764
3430824,260809850
3443123,250671764
3440680,250671764
3437477,227635358
3443481,250671764
3436615,235697750
3443159,202830808
3430328,255819878
3429516,227635358
3440580,230342434
3443529,263597350
3440663,202830808
3428795,221135026
3432116,237213226
3430902,240144784
3432202,239955016
3443451,259958294
3428795,14880000
3430463,255819878
3431788,234474858
3434151,242111922
3440392,227308866
3438371,245915724
3436921,221135026
3430508,254983006
3430902,258525832
3430453,243001476
3440243,245915724
3434151,263163046
3443481,227680298
3429632,245915724
3437438,263163046
3443529,252203060
3443489,263163046
3430182,245155324
3430825,243851848
3435275,262496574
3443451,252203060
3431124,262496574
3443481,252899846
3429647,262496574
3429393,241182150
3439501,254983006
3439429,262496574
3434429,252203060
3443451,236613466
3443563,220279768
3439460,236613466
3437345,259310362
3438503,262496574
3438970,258698706
3438463,251279196
3437786,241182150
3439893,251279196
3429393,247657968
3431577,224444076
3440675,213745582
3440321,217849268
3443064,231857338
3435228,262496574
3440243,262496574
3439935,262496574
3432738,224444076
3442923,217849268
3442750,217849268
3441734,217849268
3431239,216737160
3436818,263577086
3443001,6782558
3433000,217849268
3443451,263577086
3439460,263577086
3434821,241182150
3434677,261396878
3440320,217849268
3437405,229088424
3430214,261396878
3443563,200944646
3438734,262425478
3437438,263295800
3440580,248371708
3439321,263157980
3432314,248557454
3435228,233027666
3443481,234602138
3440515,221135026
3443159,200944646
3443481,251518328
3433351,262425478
3443100,252773300
3437405,251291666
3434221,242948494
3437405,251259374
3443529,22306446
3442923,234031860
3440320,234031860
3436302,5218044
3435343,234031860
3438523,5218044
3434821,259717512
3439460,226465054
3434717,224341518
3432902,242967114
3443001,224341518
3437940,242586708
3443529,246582864
3439462,262226694
3440320,224341518
3435275,226465054
3440321,224341518
3443481,258854416
3431577,263028734
3430214,233453696
3431147,224341518
3441726,263028734
3440188,261164066
3443481,247064702
3428822,263750194
3443100,238772304
3437345,242797462
3431788,251473500
3439534,255685648
3434202,260815652
3443481,234313982
3439534,245733276
3443064,247064702
3443489,241325312
3443481,251565134
3430508,218986832
3443481,230046852
3443529,242043214
3437751,228503332
3438871,262429218
3443383,240942214
3433943,259322042
3443529,263025070
3430825,245234048
3442787,262429218
3437923,262429218
3433000,245234048
3439027,243512882
3434586,253859380
3439185,243512882
3443529,248563266
3440680,256567046
3437405,256567046
3435228,237117226
3435275,263199690
3439893,263199690
3428665,237117226
3439429,263199690
3431124,263199690
3433205,239377984
3435275,241367100
3440580,263037296
3439429,255690454
3437751,263037296
3443451,241367100
3428822,216129076
3439392,258466192
3431239,228473180
3435997,261784692
3428643,261784692
3430849,261784692
3433615,243330738
3430214,261784692
3434551,261784692
3430214,258482326
3431362,261784692
3431239,261784692
3443529,258195978
3443123,225684856
3437378,25730584
3437378,261990760
3442972,254859078
3440663,249017972
3435171,25730584
3430568,261990760
3437636,238185058
3434551,251035270
3438734,259715412
3443451,237360956
3443128,258696532
3439626,259715412
3440580,250993918
3431454,261190086
3443128,22217418
3437166,259715412
3434586,248198216
3440173,261729798
3437405,232103338
3442939,226352582
3442972,17959878
3443529,6513818
3439590,240221068
3440580,254361092
3437751,259715412
3430640,220325730
3439335,259715412
3437937,7057546
3435256,2259396
3443064,11108366
3443529,20753668
3440411,202242844
3430825,262865054
3430328,219664582
3431817,256535058
3438976,256327306
3435681,25730584
3430781,214737500
3436540,203980
3432209,262295914
3430296,251653290
3430122,234410142
3436540,1005434
3438444,241442154
3437769,250011716
3432738,234245094
3437923,263020258
3435405,230663558
3432645,247531172
3443481,244997940
3434927,244997940
3437769,254206530
3436615,255394454
3443451,227607520
3433020,254610788
3429393,247705284
3433540,229053334
3429822,262996880
3440680,252605576
3430508,249009726
3437405,262996880
3439534,210746930
3443279,247517546
3436037,259715412
3443690,218541146
3443123,218541146
3439887,251693056
3435171,263298352
3431788,246025748
3436037,248208316
3430178,252508146
3439747,251803554
3429007,235906516
3431239,233346418
3443481,252249398
3440243,259715412
3432272,237053376
3443690,238743152
3438854,258696532
3438444,239426010
3438090,258696532
3433753,218994148
3430463,230316886
3443123,259715412
3440663,1010882
3442833,247647724
3430453,248951136
3434586,253612662
3433340,235557590
3438713,261483026
3435365,252605576
3443481,252465818
3443128,238816574
3443563,25372780
3442999,256327306
3443481,217037800
3434107,255971888
3437604,261483026
3443529,210462420
3433205,261483026
3438976,241367100
3439335,252605576
3433071,263020258
3435643,20175736
3439462,237342674
3436037,252605576
3435467,4612998
3432272,4612998
3439534,255175266
3439501,241367100
3430568,210204400
3439420,241367100
3435677,246564640
3440580,251737752
3435275,259422064
3432022,257572188
3434401,263020258
3436051,256719554
3428319,257572188
3431326,247849644
3440675,232276538
3429007,249616954
3430508,247633216
3443128,215330906
3430824,247633216
3435171,17959878
3431124,259422064
3438734,223779938
3443128,242696202
3428643,223779938
3435056,223779938
3431577,255952944
3439887,261458440
3439534,230343658
3436540,2493914
3435500,223779938
3429456,4612998
3434909,223779938
3439335,223779938
3437769,249701328
3443690,246564640
3430668,4612998
3429911,263053454
3443159,17959878
3437751,223779938
3443123,223779938
3436051,262423988
3440680,223779938
3438696,4612998
3438007,261885306
3443451,230753808
3433424,21954254
3428842,4612998
3443123,262295914
3443690,235922798
3435365,223779938
3443123,235922798
3437166,223779938
3435275,246564640
3438976,229677818
3429023,244048542
3428854,4612998
3443123,15589094
3443690,229670994
3435405,246911894
3435137,223779938
3440411,258408772
3434476,258408772
3434551,221463960
3433381,248984852
3435482,223779938
3430296,236939716
3436271,248984852
3443489,4612998
3436036,223779938
3439460,230753808
3437405,225941736
3430894,4612998
3428290,223779938
3436302,223583626
3434860,229677818
3439185,223583626
3440675,243069406
3437991,223583626
3434975,229677818
3435056,229677818
3436679,217956410
3436150,241367100
3436534,247260154
3436149,241367100
3440514,218471682
3437790,263838276
3434202,263367130
3437786,263655164
3435467,200651550
3439335,246565800
3434221,236761644
3429647,212852206
3438144,27300560
3429007,241367100
3439887,223779938
3437751,248558138
3428842,246565800
3439335,248558138
3432626,239029098
3437097,253875934
3428592,221116856
3436037,245159362
3439590,242760418
3430508,262905342
3436031,242211964
3430849,248558138
3439335,245159362
3433076,248558138
3435228,248558138
3428665,246565800
3443774,249854538
3443774,251891194
3443774,263183014
3430824,262905342
3435228,246565800
3439460,242211964
3433149,249043424
3437378,204621692
3437937,224788210
3430629,231415842
3428643,245159362
3443489,227048516
3432666,248234436
3440514,235372230
3437769,13796174
3434202,240272446
3434633,236978336
3433351,245159362
3433309,10168168
3443690,220722316
3440392,248684854
3443640,236978336
3432431,237409310
3443451,249385684
3443123,245159362
3438793,248684854
3435228,246564640
3435948,247260154
3435056,245159362
3439869,223779938
3432645,25759966
3435500,245159362
3437405,14951616
3428822,235557590
3436011,223779938
3430266,245159362
3443563,246564640
3437937,252030862
3432902,223779938
3440173,246218370
3432624,242760418
3439626,223779938
3443481,216545436
3436124,226935172
3439935,251845084
3440188,6222354
3439185,221116534
3436836,17449428
3430328,236026592
3430377,25759966
3438144,226935172
3431147,246564640
3439893,215142756
3437405,262038276
3432730,223779938
3433424,260986642
3431124,234285172
3443484,263417238
3443100,12721522
3435171,16184270
3443640,237730170
3435256,256327306
3443690,252280208
3443100,237730170
3436271,16184270
3435314,248984852
3441726,252307452
3428609,204621692
3439429,260413602
3440321,252307452
3437769,260592530
3439324,226823230
3437330,245299262
3436615,246387368
3428882,253516726
3431454,260592530
3431322,253516726
3439321,221258692
3443484,221258692
3440514,246384698
3443481,253516726
3428516,221258692
3430328,250917598
3428650,24876942
3443484,236906290
3434975,258955474
3434275,221258692
3428822,247913462
3430894,221014200
3435275,260910618
3437351,245189284
3438463,241365220
3437351,241365220
3443064,258955474
3430849,241365220
3443481,249843878
3433892,236978336
3442867,258955474
3430872,18643088
3432645,241807004
3443484,236354258
3429353,214914296
3443481,222993528
3443825,260539306
3430453,219694350
3440515,247913462
3443481,235615784
3435275,236291574
3440243,217948768
3433000,258626558
3442833,259726646
3439590,217913496
3430183,258626558
3440580,27814148
3439428,259726646
3443825,263232022
3443751,260791082
3440675,231795052
3436051,256339280
3440580,263751156
3443825,250362690
3436358,259726646
3430463,252742000
3437405,246085314
3443128,255876222
3431239,224230028
3433943,224230028
3438672,255876222
3431734,235072896
3442999,262533838
3443690,259056926
3436358,240442340
3435083,239327140
3431362,224230028
3430453,246608068
3431239,217622176
3443529,261410524
3443825,24418594
3434624,227027842
3443481,262301204
3440680,262533838
3430182,263435384
3434275,255876222
3431788,235594728
3443383,262533838
3439335,253086112
3436037,263270758
3433020,238694844
3438734,263270758
3443740,251008494
3430335,261410524
3439893,228223672
3438824,242493726
3440243,234770324
3433215,242493726
3435405,238837542
3435365,234770324
3443481,242493726
3434226,261990760
3430894,255524666
3443753,235631768
3428822,235631768
3442787,239472616
3434717,255524666
3443889,21030598
3432314,263725030
3440675,245942332
3437025,217622176
3443751,228223672
3431588,247372530
3431322,247372530
3443825,262663656
3440188,263725030
3439429,228223672
3443481,263751154
3442979,230176840
3430872,239472616
3430568,215139050
3429822,237663068
3432730,231298746
3440580,250687112
3434221,254927070
3433148,230176840
3437790,231298746
3434202,254927070
3443489,263351910
3441734,263351910
3443159,250181066
3433080,247372530
3437378,14066932
3437940,247372530
3443640,248424788
3430505,5972970
3443481,252867570
3443745,257022268
3443481,263740292
3440580,260646620
3443481,228223672
3432431,215060164
3437769,222698018
3440580,239223274
3435405,28284352
3443529,243502022
3435275,247582330
3443481,223533174
3443100,236893846
3443481,256983766
3442833,256127486
3443751,245658332
3437790,229828348
3428643,235444160
3433550,263751230
3439590,247949434
3443690,237340754
3443414,237340754
3439138,219947302
3431863,247949434
3437316,247949434
3439324,24316062
3438523,229828348
3439501,247949434
3443924,240215732
3436104,229828348
3435467,229828348
3443914,215131610
3431634,261608376
3443690,240359010
3443825,215131610
3440261,236346366
3443872,237340754
3434975,254808546
3436124,223977750
3443159,238692906
3437438,257309840
3438976,227602746
3439462,216024404
3443825,231529698
3434221,233753756
3433943,215690256
3434989,215131610
3443889,263140054
3433090,241153462
3436886,227602746
3430122,211101366
3436302,211101366
3435948,217617304
3431239,215690256
3438696,224129964
3443924,219331950
3440261,226180938
3443481,260169920
3443751,251322960
3430668,224129964
3443762,251322960
3438303,263608456
3443825,234885814
3439335,6168416
3443956,251322960
3435244,253872336
3432272,224129964
3442750,224129964
3440663,218774024
3430453,218492592
3434506,218670636
3436836,252099990
3437769,238914010
3431124,233963534
3433943,263574672
3433943,263368914
3443489,23370996
3443451,240567488
3432817,259546750
3443751,262487638
3435228,262291104
3443481,262487638
3433375,259546750
3443451,246232156
3435405,250761450
3433615,25738174
3433417,263343022
3439534,262041426
3439462,246371134
3434476,225419384
3428319,242450678
3440580,251365704
3430568,110832
3443481,253370154
3433943,238219022
3435056,262291104
3434551,238219022
3439027,242570984
3435997,238219022
3436037,6168416
3433943,23836324
3432730,244064766
3434030,239552142
3438523,23370996
3434909,233491774
3430122,233491774
3429184,263435316
3443451,263435316
3439526,256576510
3443690,217617620
3440478,246556476
3430849,262291104
3436031,263435316
3443451,248008414
3431322,246620780
3443825,245420552
3443751,228853480
3431239,249542750
3436886,263248766
3439534,260816432
3438976,263248766
3428516,241729072
3433045,263435316
3438303,229213874
3431577,233491774
3436051,236107750
3433188,253716708
3429822,231255438
3435228,233491774
3433677,234020864
3442824,256388228
3443751,234067408
3431797,233491774
3436036,262291104
3440675,236043920
3443825,238050776
3440411,83116
3432022,257309840
3435365,262291104
3437923,245727388
3437351,233491774
3433744,231155418
3440663,83116
3430328,247287726
3429647,235002004
3438945,232085706
3443774,258696532
3443872,26858082
3436124,242570984
3433305,233491774
3439420,241767114
3434221,258648424
3443451,229165188
3433069,215488118
3430824,245253088
3442999,241767114
3439345,216479948
3443690,16942574
3434017,231286484
3436679,263751344
3440675,256187852
3443889,205225502
3435244,250295798
3432666,257076430
3432272,257474140
3434152,258593596
3443914,247766618
3440580,254278304
3432714,244062024
3438463,243054202
3435275,252007454
3428319,260646620
3428278,233291054
3438344,224136910
3440580,259123232
3443743,24453382
3443889,2085404
3443924,263490396
3440580,263606268
3438144,244062024
3435948,233291054
3438303,244360118
3443825,217625032
3443481,229769534
3438976,13216730
3432616,257309840
3435228,262130108
3439526,211927748
3434202,250345768
3440243,262130108
3434202,250837700
3443774,223029466
3443529,259822114
3437751,262130108
3439335,252222804
3437937,18687080
3433943,236525118
3434624,251768924
3434677,243146844
3443484,256899624
3430872,243890418
3433530,227865920
3433076,262130108
3435275,254923532
3434275,256899624
3429393,256899624
3438344,231247140
3432272,242722256
3438672,247644362
3443128,256899624
3443451,260454196
3440663,239659484
3439942,262533838
3440243,243890418
3435228,243890418
3429353,20528646
3430508,231286484
3437769,246793890
3429338,247644362
3436302,200329394
3443414,212696144
3437607,242324144
3439747,251992644
3440515,263577086
3430453,254048652
3443753,263577086
3431797,262505404
3443123,254048652
3435677,242324144
3430453,253676834
3439429,254414802
3437769,251360254
3440392,237466200
3436620,263577086
3436399,243379704
3443889,248311650
3437251,219636146
3437251,252982278
3437251,262049136
3443872,261984752
3436051,228991232
3433744,236763594
3437991,227937010
3431177,213000412
3443690,261984752
3428650,263577086
3430399,15999736
3438523,227937010
3434909,252777138
3435228,252777138
3435500,252777138
3443128,247644362
3438344,262789972
3430182,25346582
3431256,27047368
3435663,231817202
3443484,229476544
3443481,263577086
3443825,254413302
3433176,263577086
3439473,243252752
3436754,243252752
3436996,243252752
3440675,257002800
3444043,20669392
3431454,251191454
3440188,223195340
3434429,243252752
3436037,243890418
3438303,220249872
3436886,250515116
3430122,251191454
3429338,243254110
3439942,243890418
3438976,250515116
3436615,240857434
3440411,17040596
3437378,6777798
3428665,243890418
3432645,231594164
3443128,243254110
3434221,247395250
3429606,243890418
3437025,252592068
3434202,247395250
3434275,243254110
3440675,258559250
3439185,234557936
3428795,214584260
3430178,243890418
3443825,21531502
3432795,25346582
3443481,251781026
3439747,259582800
3430453,233041740
3433069,243890418
3438734,243890418
3443481,251368224
3443690,219189006
3436036,243890418
3434476,248299482
3436544,251044912
3432420,250515116
3436534,246574342
3439526,240990814
3435365,243890418
3432272,220491412
3430849,243890418
3443481,256481412
3443745,236532476
3443956,236532476
3443774,263724290
3443383,236532476
3443223,21531502
3442999,236532476
3443100,20003254
3443690,235908620
3442986,22196678
3439590,251044912
3443914,24047954
3439185,261554538
3434030,221537562
3432169,243890418
3431322,240519834
3439335,234392984
3441734,27047368
3443956,257828700
3443774,233425324
3437923,19354658
3430568,200387078
3431879,222946174
3439869,238971052
3436302,224420540
3432902,255517844
3435083,261073288
3443484,214837714
3443529,17276098
3433744,235587328
3438371,240949438
3434275,227102964
3444126,243890418
3444122,203515312
3443872,243890418
3430453,243890418
3430328,218859482
3440580,246398614
3438463,262397072
3428643,243890418
3439473,243890418
3437025,244288430
3434202,250387254
3433157,261796332
3436104,203515312
3443825,239455218
3443481,251882068
3436996,243890418
3436472,255343428
3443690,257071812
3438444,257392798
3442972,261796332
3434551,219276014
3437316,261796332
3440680,214529554
3444126,231629696
3439869,255517844
3443872,231629696
3428665,257071812
3435500,243890418
3434107,257413126
3439887,255517844
3435500,231629696
3431124,251378746
3433503,263110912
3440243,231629696
3433176,262881176
3435125,257694878
3440680,231629696
3431577,247099760
3439161,237003704
3430122,247099760
3429632,261298750
3432817,257694878
3428319,231629696
3434151,261298750
3443481,242854844
3443481,232024494
3431239,263017826
3431067,261298750
3443529,230765066
3433375,231375898
3433080,261298750
3434152,201044866
3444109,254843966
3438371,261298750
3443743,254843966
3434976,261298750
3433305,245189284
3443563,222130082
3433020,261793688
3439460,261793688
3444109,23611302
3434200,222130082
3433055,263532964
3431177,6570174
3436679,249211904
3436992,11408274
3428643,260116520
3437405,255280236
3439185,255280236
3436031,261793688
3443825,255280236
3434202,255319458
3431147,222130082
3434275,259926296
3439027,26825564
3437405,242504386
3429338,222374566
3436124,222130082
3437751,256775336
3443481,242504386
3437991,26825564
3444189,231446246
3438303,25421044
3440320,26825564
3436745,211651500
3441734,26825564
3443481,231446246
3428822,229556096
3438444,221537562
3438503,214529554
3434860,254684902
3434275,229884514
3430399,240485428
3439335,241727038
3443563,26825564
3435275,214529554
3444126,253516726
3429023,244565110
3443484,258696532
3434975,256454800
3433011,236271208
3435275,262340244
3443924,211669608
3441726,26825564
3443872,253516726
3433943,253727148
3437316,250183354
3432902,262375792
3431124,262340244
3437345,263329448
3439321,258696532
3444118,253516726
3443100,226910534
3443956,253516726
3433943,246757080
3428523,243449268
3435663,255445270
3443914,248228276
3430266,263532964
3434275,225799944
3430668,255280236
3438976,247504666
3439371,253727148
3436031,244294996
3434821,243449268
3428822,244294996
3433020,253556306
3439335,253516726
3436996,244935800
3444126,221802652
3431685,256861904
3439473,244935800
3437251,243449268
3444189,236614856
3436534,215649564
3441726,225774416
3443872,221802652
3444189,256955634
3442824,253012764
3442939,212257214
3443914,215018844
3440411,251454114
3435275,262477802
3444118,231059196
3440320,248885320
3434652,229518782
3435467,245966202
3433503,251454114
3444126,237340754
3437923,251454114
3430629,251454114
3443690,221802652
3444118,237340754
3444023,237340754
3440411,249996220
3443128,225799944
3440675,240043688
3434624,243281806
3432817,238861942
3444201,244350628
3443123,249277764
3433943,256717692
3442923,255451924
3434551,256717692
3433943,263623308
3441734,245966202
3434860,233784506
3437251,263171226
3443484,238500652
3443484,244048542
3436104,245966202
3433744,247504666
3440243,249277764
3438868,262933962
3443484,263171226
3439526,243449268
3428351,254684902
3431788,10394558
3442939,243449268
3443128,244048542
3439321,231488964
3439335,263492554
3443456,218844330
3443456,242440052
3443456,245690766
3444189,261794392
3436031,246627752
3436635,243449268
3437251,257257498
3432626,231988790
3444189,214959484
3439371,245617142
3436818,244294996
3443456,249277764
3436921,244294996
3443414,244294996
3435482,221340398
3434586,247015974
3435056,221340398
3430328,12166320
3443774,251659670
3431124,262477802
3430849,221340398
3439460,246627752
3430894,231988790
3444118,249824986
3435621,25261944
3431239,233419752
3431588,249824986
3438444,248586312
3431543,231784102
3431454,213027434
3434221,218277184
3431239,258979864
3431067,249824986
3439770,231988790
3443737,235801350
3443481,245425938
3439526,229518782
3434176,244294996
3429144,244294996
3443484,257257498
3436811,231988790
3438970,213027434
3443730,231988790
3442923,231988790
3443456,248680148
3444023,249277764
3444189,245341946
3440514,230872114
3444126,237875448
3434202,228510356
3439489,243449268
3444189,231309410
3440320,231988790
3439321,243449268
3443872,249277764
3438444,248252082
3443484,233844270
3429353,24052382
3428822,263751618
3430453,241378086
3432738,248127780
3436472,233844270
3435256,247841824
3443690,249277764
3431588,213015908
3432626,210119574
3443001,256832370
3428516,233844270
3439335,249277764
3442999,247841824
3430824,231531290
3432314,261782976
3428795,210119574
3430902,234160162
3437940,263729262
3434821,233844270
3437991,248127780
3443924,227379402
3440680,263752756
3434275,243449268
3431322,231531290
3444189,223641918
3440158,248127780
3443456,253961434
3443451,261758276
3443751,226817544
3441726,250336606
3429647,230965610
3442867,234393086
3436081,258827584
3436081,226948248
3438144,248127780
3430508,247613220
3443414,217929442
3433055,236019668
3443481,251348648
3440580,260844646
3440580,246575886
3443762,226512952
3440580,243443744
3443481,248957064
3443481,235514328
3436031,251044912
3444043,234759572
3435275,240546088
3434652,254241372
3443481,237541286
3444043,217089770
3431797,235665454
3434909,235665454
3441726,23370996
3433876,261706230
3440243,246116280
3444334,217534816
3443481,244035232
3444334,236513240
3443123,246116280
3443481,262839614
3434061,250663616
3443889,256154412
3433615,261143632
3433677,250663616
3431634,246564640
3443451,241809894
3443753,26163002
3439335,235665454
3430453,235665454
3443751,256943670
3444126,228905510
3439335,242336508
3444275,11556856
3444275,228259004
3444334,237340754
3443481,253914080
3443872,228905510
3433195,242675290
3432645,1070070
3430178,26163002
3430894,236271208
3443690,228905510
3430453,242336508
3433069,235665454
3428643,246564640
3438734,235665454
3440580,255652902
3443128,236593592
3444275,19220224
3440580,228223672
3444072,11575490
3444072,251891194
3444072,254066360
3437751,235665454
3431921,245578508
3439893,256943670
3437166,235665454
3443481,255082116
3443586,227157652
3435500,235665454
3437477,227157652
3443529,243262666
3435056,235665454
3430849,235665454
3443456,246705216
3441726,223007078
3438463,256943670
3444061,219430646
3444201,246705216
3439345,227157652
3443456,262577584
3439460,233882276
3438945,236271208
3439770,252612648
3443872,241084686
3436104,236271208
3444118,246113830
3430182,244035232
3443481,251044868
3444275,255032488
3443690,241084686
3429144,244035232
3431861,236271208
3436836,263063612
3443743,246113830
3431797,228986636
3432730,235665454
3433076,235665454
3443751,246113830
3443740,26163002
3444061,210659132
3442824,217616402
3440392,226111004
3442979,246113830
3443279,249725706
3443451,223322806
3437405,246113830
3443924,210659132
3437769,246113830
3438144,228459460
3429822,235665454
3437351,228986636
3444396,235665454
3443751,259339088
3433148,237927362
3444334,228347440
3444334,231364300
3444334,238966792
3437251,223655796
3440243,221340398
3443414,213212740
3444396,262559282
3433744,260246164
3443456,242073908
3437751,221340398
3443889,236733652
3440580,263754272
3436615,243456750
3443456,253860616
3443640,239305124
3437607,263063612
3443481,227508362
3435677,228986636
3437751,263063612
3444023,253860616
3443825,214195614
3430508,258742832
3443481,257135386
3444396,252280208
3428516,258093606
3438444,263697730
3442862,252280208
3443451,243412490
3432420,253794148
3436472,258093606
3443456,252280208
3431322,258742832
3443451,215801966
3440381,214195614
3444396,243881330
3430296,248082252
3432626,260622928
3428842,246769052
3443872,252280208
3434401,225189242
3444122,21531502
3440243,254706442
3432714,252479086
3434202,236081428
3439138,235791246
3444396,218541146
3440381,21531502
3433756,241411092
3434221,233139292
3444435,248658402
3442862,218541146
3435256,226037102
3442824,248658402
3437405,248658402
3443456,218541146
3434506,237468196
3444126,218541146
3439429,262397072
3436615,259729084
3443872,218541146
3440580,250642490
3442939,259729084
3433069,260622928
3444396,254485388
3440675,242832784
3434677,262956728
3429536,253778686
3444126,200252124
3430214,262956728
3439893,234990754
3443748,257924584
3437432,206168256
3438463,234990754
3439460,260199196
3435467,258691992
3440243,254485388
3444421,21312196
3444421,229727250
3444421,247775708
3443745,257924584
3443737,257924584
3437769,230139410
3430463,262956728
3431939,231869086
3443456,247761374
3435275,234990754
3433020,260199196
3444435,252264608
3434202,26816620
3435083,219536040
3440675,262191276
3436051,231692658
3431124,234990754
3438713,206168256
3437405,14147348
3439429,234990754
3430399,262956728
3432902,237741908
3429184,200252124
3432431,253042224
3436472,231869086
3444201,6300650
3429647,234990754
3431588,251723164
3434976,242534324
3437025,223005720
3444421,252264608
3430508,260622928
3443481,263133034
3433375,252296192
3434909,231645468
3432624,12964380
3438444,260785414
3436754,223555092
3431863,12964380
3437097,241414676
3443481,260622928
3434226,200252124
3437923,245321778
3439887,237741908
3439747,261096600
3439869,237741908
3439460,250861350
3443529,250761052
3436302,252296192
3430508,251889364
3435515,237741908
3437345,263754526
3428319,251723164
3432817,252296192
3443563,252296192
3444114,255152058
3434909,223555092
3444114,252026926
3439335,245393736
3433188,260143268
3442888,255152058
3433744,247409716
3430825,258503232
3442946,255152058
3438371,252296192
3431680,205406932
3431588,251889364
3441726,252296192
3432645,216862514
3435948,258330504
3433273,205406932
3433157,262745804
3428842,18217658
3434506,256614550
3434202,21121568
3437405,263708900
3444396,245393736
3443529,229948922
3431588,231020494
3443690,263067312
3431322,231020494
3436358,261341024
3429647,247598342
3430335,213325186
3434200,205406932
3443123,263067312
3430824,231020494
3442923,221684114
3434030,237564426
3440580,261249398
3440320,221684114
3432431,229677818
3430333,256890014
3440381,263708900
3442862,263067312
3438868,256341124
3435256,229677818
3443481,217616402
3432902,240138496
3432949,255653330
3431322,223242354
3444126,263067312
3439534,234751036
3444396,230901578
3440663,21426954
